Sample_ID,Identification,Freezer,Rack,Box,Position,Source,Source_number,Organ/tissue,Site/Population,Lat,Long,Curator,Year,Wild or Lab,Duplicate,Description
NL_P.131,Pseudomonas viridiflava,Z-SCI,7,33,48,Arabidopsis thaliana,30,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.132,Xanthomonas axonopodis,Z-SCI,7,33,49,Arabidopsis thaliana,31,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 50+54?,
NL_P.133,,Z-SCI,7,33,50,Arabidopsis thaliana,31,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.134,Xanthomonas axonopodis,Z-SCI,7,33,51,Arabidopsis thaliana,31,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 50+54?,
NL_P.135,Pseudomonas viridiflava,Z-SCI,7,33,52,Arabidopsis thaliana,31,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.136,Pseudomonas sp (fluorescens like),Z-SCI,7,33,53,Arabidopsis thaliana,31,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_P.137,Pseudomonas sp (fluorescens like),Z-SCI,7,33,54,Arabidopsis thaliana,32,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_P.138,Pseudomonas sp (aeruginosa type),Z-SCI,7,33,55,Arabidopsis thaliana,32,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_P.139,Microbacterium sp,Z-SCI,7,33,56,Arabidopsis thaliana,33,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.140,,Z-SCI,7,33,57,Arabidopsis thaliana,33,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.141,Pseudomonas sp (fluorescens like),Z-SCI,7,33,58,Arabidopsis thaliana,33,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_P.142,,Z-SCI,7,33,59,Arabidopsis thaliana,33,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.143,Pseudomonas viridiflava,Z-SCI,7,33,60,Arabidopsis thaliana,34,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.144,Pseudomonas sp (fluorescens like),Z-SCI,7,33,61,Arabidopsis thaliana,34,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_P.145,Pseudomonas fluorescens,Z-SCI,7,33,62,Arabidopsis thaliana,34,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_P.146,,Z-SCI,7,33,63,Arabidopsis thaliana,34,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.147,Pseudomonas sp (fluorescens like),Z-SCI,7,33,64,Arabidopsis thaliana,34,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_P.148,Curtobacterium sp,Z-SCI,7,33,65,Arabidopsis thaliana,33,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.149,Pseudomonas sp (fluorescens like),Z-SCI,7,33,66,Arabidopsis thaliana,35,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_P.150,,Z-SCI,7,33,67,Arabidopsis thaliana,35,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.151,Pseudomonas viridiflava,Z-SCI,7,33,68,Arabidopsis thaliana,36,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.152,Curtobacterium sp,Z-SCI,7,33,69,Arabidopsis thaliana,36,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.153,Pseudomonas sp (fluorescens like),Z-SCI,7,33,70,Arabidopsis thaliana,36,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_P.154,Pseudomonas viridiflava,Z-SCI,7,33,71,Arabidopsis thaliana,37,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.155,Pseudomonas sp (fluorescens like),Z-SCI,7,33,72,Arabidopsis thaliana,37,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_P.156,,Z-SCI,7,33,73,Arabidopsis thaliana,37,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.157,Pseudomonas viridiflava,Z-SCI,7,33,74,Arabidopsis thaliana,38,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.158,Pseudomonas sp (chloraphis),Z-SCI,7,33,75,Arabidopsis thaliana,38,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_P.159,Pseudomonas viridiflava,Z-SCI,7,33,76,Arabidopsis thaliana,38,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.160,,Z-SCI,7,33,77,Arabidopsis thaliana,39,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.161,Pseudomonas viridiflava,Z-SCI,7,33,78,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.162,Xanthomonas sp.,Z-SCI,7,33,79,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 54?,
NL_P.163,Xanthomonas sp.,Z-SCI,7,33,80,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 50+54?,
NL_P.164,Pseudomonas viridiflava,Z-SCI,7,33,81,Arabidopsis thaliana,41,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.165,Pseudomonas viridiflava,Z-SCI,7,33,82,Arabidopsis thaliana,41,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.166,Pseudomonas viridiflava,Z-SCI,7,33,83,Arabidopsis thaliana,41,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.167,Pseudomonas viridiflava,Z-SCI,7,33,84,Arabidopsis thaliana,42,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.168,,Z-SCI,7,33,85,Arabidopsis thaliana,43,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.169,Pseudomonas sp (chloraphis),Z-SCI,7,33,86,Arabidopsis thaliana,43,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_P.170,Pseudomonas viridiflava,Z-SCI,7,33,87,Arabidopsis thaliana,44,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.171,,Z-SCI,7,33,88,Arabidopsis thaliana,44,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.172,Xanthomonas sp.,Z-SCI,7,33,89,Arabidopsis thaliana,45,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 49?,
NL_P.173,Pseudomonas viridiflava,Z-SCI,7,33,90,Arabidopsis thaliana,45,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.174,Pseudomonas sp (chloraphis),Z-SCI,7,33,91,Arabidopsis thaliana,45,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_P.175,,Z-SCI,7,33,92,Arabidopsis thaliana,45,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.176,Pseudomonas viridiflava,Z-SCI,7,33,93,Arabidopsis thaliana,45,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.177,Pseudomonas viridiflava,Z-SCI,7,33,94,Arabidopsis thaliana,46,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.178,Pseudomonas viridiflava,Z-SCI,7,33,95,Arabidopsis thaliana,46,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.179,Pseudomonas viridiflava,Z-SCI,7,33,96,Arabidopsis thaliana,47,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.180,Plantibacter sp,Z-SCI,7,33,97,Arabidopsis thaliana,47,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.181,Chryseobacterium,Z-SCI,7,33,98,Arabidopsis thaliana,47,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.182,,Z-SCI,7,33,99,Arabidopsis thaliana,48,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.183,Pseudomonas sp (fluorescens like),Z-SCI,7,33,100,Arabidopsis thaliana,48,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 48?,
NL_P.184,Pseudomonas viridiflava,Z-SCI,7,34,1,Arabidopsis thaliana,49,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.185,Curtobacterium sp,Z-SCI,7,34,2,Arabidopsis thaliana,49,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.186,,Z-SCI,7,34,3,Arabidopsis thaliana,49,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.187,Pseudomonas viridiflava,Z-SCI,7,34,4,Arabidopsis thaliana,49,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.188,Pseudomonas viridiflava,Z-SCI,7,34,5,Arabidopsis thaliana,49,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.190,,Z-SCI,7,34,6,Arabidopsis thaliana,50,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
NL_P.191,Chryseobacterium,Z-SCI,7,34,7,Arabidopsis thaliana,50,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,,
,empty,Z-SCI,7,34,8,,,,,,,,4/29/08,W,,
NP 001.1a,,Z-SCI,7,34,9,,,,,,,,Year 2000,W,,
NP 001.1b,,Z-SCI,7,34,10,,,,,,,,Year 2000,W,,
NP 001.1c,,Z-SCI,7,34,11,,,,,,,,Year 2000,W,,
NP 002.1a,,Z-SCI,7,34,12,,,,,,,,Year 2000,W,,
NP 003.1a,,Z-SCI,7,34,13,,,,,,,,Year 2000,W,,
NP 003.2 #2,,Z-SCI,7,34,14,,,,,,,,Year 2000,W,,
NP 003.2 #2,,Z-SCI,7,34,15,,,,,,,,Year 2000,W,,
NP 004.1a,,Z-SCI,7,34,16,,,,,,,,Year 2000,W,,
NP 004.1aX,,Z-SCI,7,34,17,,,,,,,,Year 2000,W,,
NP 004.1b,,Z-SCI,7,34,18,,,,,,,,Year 2000,W,,
NP 005.1a,,Z-SCI,7,34,19,,,,,,,,Year 2000,W,,
NP 006.1a,,Z-SCI,7,34,20,,,,,,,,Year 2000,W,,
NP 007.1a,,Z-SCI,7,34,21,,,,,,,,Year 2000,W,,
NP 008.1a,,Z-SCI,7,34,22,,,,,,,,Year 2000,W,,
NP 010.1a,,Z-SCI,7,34,23,,,,,,,,Year 2000,W,,
NP 011.1a,,Z-SCI,7,34,24,,,,,,,,Year 2000,W,,
NP 012.1a,,Z-SCI,7,34,25,,,,,,,,Year 2000,W,,
NP 013.1a,,Z-SCI,7,34,26,,,,,,,,Year 2000,W,,
NP 013.1b,,Z-SCI,7,34,27,,,,,,,,Year 2000,W,,
NP 014.1a,,Z-SCI,7,34,28,,,,,,,,Year 2000,W,,
NP 015.1a,,Z-SCI,7,34,29,,,,,,,,Year 2000,W,,
NP 015.1b,,Z-SCI,7,34,30,,,,,,,,Year 2000,W,,
,empty,Z-SCI,7,34,31,,,,,,,,,,,
NP 016.1a X,,Z-SCI,7,34,32,,,,,,,,Year 2000,W,,
NP 016.1b,,Z-SCI,7,34,33,,,,,,,,Year 2000,W,,
NP 016.1c,,Z-SCI,7,34,34,,,,,,,,Year 2000,W,,
NP 017.1a,,Z-SCI,7,34,35,,,,,,,,Year 2000,W,,
NP 018.1a,,Z-SCI,7,34,36,,,,,,,,Year 2000,W,,
NP 019.1a,,Z-SCI,7,34,37,,,,,,,,Year 2000,W,,
NP 019.1b,,Z-SCI,7,34,38,,,,,,,,Year 2000,W,,
NP 020.1a,,Z-SCI,7,34,39,,,,,,,,Year 2000,W,,
NP 020.1b,,Z-SCI,7,34,40,,,,,,,,Year 2000,W,,
NP 021.1a,,Z-SCI,7,34,41,,,,,,,,Year 2000,W,,
NP 022.1a,,Z-SCI,7,34,42,,,,,,,,Year 2000,W,,
NP 023.1a,,Z-SCI,7,34,43,,,,,,,,Year 2000,W,,
NP 024.1a,,Z-SCI,7,34,44,,,,,,,,Year 2000,W,,
NP 025.1a,,Z-SCI,7,34,45,,,,,,,,Year 2000,W,,
NP 026.1a,,Z-SCI,7,34,46,,,,,,,,Year 2000,W,,
NP 026.1b,,Z-SCI,7,34,47,,,,,,,,Year 2000,W,,
NP 027.1a,,Z-SCI,7,34,48,,,,,,,,Year 2000,W,,
NP 028.1a,,Z-SCI,7,34,49,,,,,,,,Year 2000,W,,
NP 029.1a,,Z-SCI,7,34,50,,,,,,,,Year 2000,W,Duplicate Box 51?,
NP 030.1a,,Z-SCI,7,34,51,,,,,,,,Year 2000,W,,
NP 031.1a,,Z-SCI,7,34,52,,,,,,,,Year 2000,W,,
NP 032.1a,,Z-SCI,7,34,53,,,,,,,,Year 2000,W,,
NP 034.1a,,Z-SCI,7,34,54,,,,,,,,Year 2000,W,,
NP 035.1a,,Z-SCI,7,34,55,,,,,,,,Year 2000,W,,
NP 036.1a,,Z-SCI,7,34,56,,,,,,,,Year 2000,W,,
NP 037.1a,,Z-SCI,7,34,57,,,,,,,,Year 2000,W,,
NP 038.1a,,Z-SCI,7,34,58,,,,,,,,Year 2000,W,,
NP 039.1a,,Z-SCI,7,34,59,,,,,,,,Year 2000,W,,
NP 040.1a,,Z-SCI,7,34,60,,,,,,,,Year 2000,W,,
NP 040.1b,,Z-SCI,7,34,61,,,,,,,,Year 2000,W,,
NP 041.1a,,Z-SCI,7,34,62,,,,,,,,Year 2000,W,,
NP 042.1a,,Z-SCI,7,34,63,,,,,,,,Year 2000,W,,
NP 043.1a,,Z-SCI,7,34,64,,,,,,,,Year 2000,W,,
NP 044.1a,,Z-SCI,7,34,65,,,,,,,,Year 2000,W,,
NP 045.1a,,Z-SCI,7,34,66,,,,,,,,Year 2000,W,,
NP 046.1a,,Z-SCI,7,34,67,,,,,,,,Year 2000,W,,
NP 047.1a,,Z-SCI,7,34,68,,,,,,,,Year 2000,W,,
NP 047.1b,,Z-SCI,7,34,69,,,,,,,,Year 2000,W,,
NP 048.1a,,Z-SCI,7,34,70,,,,,,,,Year 2000,W,,
NP 049.1a,,Z-SCI,7,34,71,,,,,,,,Year 2000,W,,
,empty,Z-SCI,7,34,72,,,,,,,,,,,
NP 050.1a,,Z-SCI,7,34,73,,,,,,,,Year 2000,W,,
NP 201a,,Z-SCI,7,34,74,,,,,,,,Year 2001,W,,
NP 201b,,Z-SCI,7,34,75,,,,,,,,Year 2001,W,,
NP 202a,,Z-SCI,7,34,76,,,,,,,,Year 2001,W,,
NP 202b,,Z-SCI,7,34,77,,,,,,,,Year 2001,W,,
NP 202c,,Z-SCI,7,34,78,,,,,,,,Year 2001,W,,
NP 203a,,Z-SCI,7,34,79,,,,,,,,Year 2001,W,,
NP 204a,,Z-SCI,7,34,80,,,,,,,,Year 2001,W,,
NP 204b,,Z-SCI,7,34,81,,,,,,,,Year 2001,W,,
NP 205a,,Z-SCI,7,34,82,,,,,,,,Year 2001,W,,
NP 205b,,Z-SCI,7,34,83,,,,,,,,Year 2001,W,,
NP 206a,,Z-SCI,7,34,84,,,,,,,,Year 2001,W,,
NP 206b,,Z-SCI,7,34,85,,,,,,,,Year 2001,W,,
NP 207a,,Z-SCI,7,34,86,,,,,,,,Year 2001,W,,
NP 207b,,Z-SCI,7,34,87,,,,,,,,Year 2001,W,,
NP 208a,,Z-SCI,7,34,88,,,,,,,,Year 2001,W,,
NP 208b,,Z-SCI,7,34,89,,,,,,,,Year 2001,W,,
NP 209a,,Z-SCI,7,34,90,,,,,,,,Year 2001,W,,
NP 210a,,Z-SCI,7,34,91,,,,,,,,Year 2001,W,,
NP 210b,,Z-SCI,7,34,92,,,,,,,,Year 2001,W,,
NP 211a,,Z-SCI,7,34,93,,,,,,,,Year 2001,W,,
NP 212a,,Z-SCI,7,34,94,,,,,,,,Year 2001,W,,
NP 212b,,Z-SCI,7,34,95,,,,,,,,Year 2001,W,,
NP 214a,,Z-SCI,7,34,96,,,,,,,,Year 2001,W,,
NP 214b,,Z-SCI,7,34,97,,,,,,,,Year 2001,W,,
NP 215a,,Z-SCI,7,34,98,,,,,,,,Year 2001,W,,
NP 215b,,Z-SCI,7,34,99,,,,,,,,Year 2001,W,,
NP 216a,,Z-SCI,7,34,100,,,,,,,,Year 2001,W,,
NP 217a,,Z-SCI,7,35,1,,,,,,,,Year 2001,W,,
NP 217b,,Z-SCI,7,35,2,,,,,,,,Year 2001,W,,
NP 218a,,Z-SCI,7,35,3,,,,,,,,Year 2001,W,,
NP 219a,,Z-SCI,7,35,4,,,,,,,,Year 2001,W,,
NP 219b,,Z-SCI,7,35,5,,,,,,,,Year 2001,W,,
NP 220b,,Z-SCI,7,35,6,,,,,,,,Year 2001,W,,
NP 221a,,Z-SCI,7,35,7,,,,,,,,Year 2001,W,,
NP 221b,,Z-SCI,7,35,8,,,,,,,,Year 2001,W,,
NP 221c,,Z-SCI,7,35,9,,,,,,,,Year 2001,W,,
NP 222a,,Z-SCI,7,35,10,,,,,,,,Year 2001,W,,
NP 222b,,Z-SCI,7,35,11,,,,,,,,Year 2001,W,,
NP 223a,,Z-SCI,7,35,12,,,,,,,,Year 2001,W,,
NP 223b,,Z-SCI,7,35,13,,,,,,,,Year 2001,W,,
NP 224a,,Z-SCI,7,35,14,,,,,,,,Year 2001,W,,
NP 224b,,Z-SCI,7,35,15,,,,,,,,Year 2001,W,,
NP 225a,,Z-SCI,7,35,16,,,,,,,,Year 2001,W,,
NP 225b,,Z-SCI,7,35,17,,,,,,,,Year 2001,W,,
NP 225c,,Z-SCI,7,35,18,,,,,,,,Year 2001,W,,
NP 226a,,Z-SCI,7,35,19,,,,,,,,Year 2001,W,,
NP 227a,,Z-SCI,7,35,20,,,,,,,,Year 2001,W,,
NP 228a,,Z-SCI,7,35,21,,,,,,,,Year 2001,W,,
NP 229a,,Z-SCI,7,35,22,,,,,,,,Year 2001,W,,
NP 229b,,Z-SCI,7,35,23,,,,,,,,Year 2001,W,,
NP 230a,,Z-SCI,7,35,24,,,,,,,,Year 2001,W,,
NP 230b,,Z-SCI,7,35,25,,,,,,,,Year 2001,W,,
NP 230c,,Z-SCI,7,35,26,,,,,,,,Year 2001,W,,
NP 231a,,Z-SCI,7,35,27,,,,,,,,Year 2001,W,,
NP 232a,,Z-SCI,7,35,28,,,,,,,,Year 2001,W,,
NP 232b,,Z-SCI,7,35,29,,,,,,,,Year 2001,W,,
NP 232c,,Z-SCI,7,35,30,,,,,,,,Year 2001,W,,
NP 233a,,Z-SCI,7,35,31,,,,,,,,Year 2001,W,,
NP 233c,,Z-SCI,7,35,32,,,,,,,,Year 2001,W,,
NP 234a,,Z-SCI,7,35,33,,,,,,,,Year 2001,W,,
NP 234b,,Z-SCI,7,35,34,,,,,,,,Year 2001,W,,
NP 235a,,Z-SCI,7,35,35,,,,,,,,Year 2001,W,,
NP 235b,,Z-SCI,7,35,36,,,,,,,,Year 2001,W,,
NP 236a,,Z-SCI,7,35,37,,,,,,,,Year 2001,W,,
NP 236b,,Z-SCI,7,35,38,,,,,,,,Year 2001,W,,
NP 236c,,Z-SCI,7,35,39,,,,,,,,Year 2001,W,,
NP 238a,,Z-SCI,7,35,40,,,,,,,,Year 2001,W,,
NP 239a,,Z-SCI,7,35,41,,,,,,,,Year 2001,W,,
NP 239b,,Z-SCI,7,35,42,,,,,,,,Year 2001,W,,
NP 240a,,Z-SCI,7,35,43,,,,,,,,Year 2001,W,,
NP 240b,,Z-SCI,7,35,44,,,,,,,,Year 2001,W,,
NP 240c,,Z-SCI,7,35,45,,,,,,,,Year 2001,W,,
NP 241a,,Z-SCI,7,35,46,,,,,,,,Year 2001,W,,
NP 241b,,Z-SCI,7,35,47,,,,,,,,Year 2001,W,,
NP 241c,,Z-SCI,7,35,48,,,,,,,,Year 2001,W,,
NP 242a,,Z-SCI,7,35,49,,,,,,,,Year 2001,W,,
NP 242b,,Z-SCI,7,35,50,,,,,,,,Year 2001,W,,
NP 242c,,Z-SCI,7,35,51,,,,,,,,Year 2001,W,,
NP 243a,,Z-SCI,7,35,52,,,,,,,,Year 2001,W,,
NP 243b,,Z-SCI,7,35,53,,,,,,,,Year 2001,W,,
NP 244a,,Z-SCI,7,35,54,,,,,,,,Year 2001,W,,
NP244b,,Z-SCI,7,35,55,,,,,,,,Year 2001,W,,
NP 245a,,Z-SCI,7,35,56,,,,,,,,Year 2001,W,,
NP 245b,,Z-SCI,7,35,57,,,,,,,,Year 2001,W,,
NP 246a,,Z-SCI,7,35,58,,,,,,,,Year 2001,W,,
NP 246c,,Z-SCI,7,35,59,,,,,,,,Year 2001,W,,
NP 247a,,Z-SCI,7,35,60,,,,,,,,Year 2001,W,,
NP 247b,,Z-SCI,7,35,61,,,,,,,,Year 2001,W,,
NP 248a,,Z-SCI,7,35,62,,,,,,,,Year 2001,W,,
NP 248b,,Z-SCI,7,35,63,,,,,,,,Year 2001,W,,
NP 248c,,Z-SCI,7,35,64,,,,,,,,Year 2001,W,,
NP 249a,,Z-SCI,7,35,65,,,,,,,,Year 2001,W,,
NP 249a,,Z-SCI,7,35,66,,,,,,,,Year 2001,W,,
NP 249b,,Z-SCI,7,35,67,,,,,,,,Year 2001,W,,
NP 249b,,Z-SCI,7,35,68,,,,,,,,Year 2001,W,,
NP 250a,,Z-SCI,7,35,69,,,,,,,,Year 2001,W,,
NP 250b,,Z-SCI,7,35,70,,,,,,,,Year 2001,W,,
,empty,Z-SCI,7,35,71,,,,,,,,,,,
,empty,Z-SCI,7,35,72,,,,,,,,,,,
,empty,Z-SCI,7,35,73,,,,,,,,,,,
,empty,Z-SCI,7,35,74,,,,,,,,,,,
,empty,Z-SCI,7,35,75,,,,,,,,,,,
,empty,Z-SCI,7,35,76,,,,,,,,,,,
,empty,Z-SCI,7,35,77,,,,,,,,,,,
,empty,Z-SCI,7,35,78,,,,,,,,,,,
,empty,Z-SCI,7,35,79,,,,,,,,,,,
,empty,Z-SCI,7,35,80,,,,,,,,,,,
,empty,Z-SCI,7,35,81,,,,,,,,,,,
,empty,Z-SCI,7,35,82,,,,,,,,,,,
NP3.3A1,P. viridiflava,Z-SCI,7,35,83,,,,,,,Hitoshi Araki,8/16/02,W,,
NP3.3A1,,Z-SCI,7,35,84,,,,,,,Hitoshi Araki,8/16/02,W,,
P3 101.1,,Z-SCI,7,35,85,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 101.2,,Z-SCI,7,35,86,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 101.3,,Z-SCI,7,35,87,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 102.1,,Z-SCI,7,35,88,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 201a,,Z-SCI,7,35,89,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 201b,,Z-SCI,7,35,90,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 202a,,Z-SCI,7,35,91,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 203a,,Z-SCI,7,35,92,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 203b,,Z-SCI,7,35,93,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 204a,,Z-SCI,7,35,94,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 205a,,Z-SCI,7,35,95,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 206a,,Z-SCI,7,35,96,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 206b,,Z-SCI,7,35,97,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 206c,,Z-SCI,7,35,98,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 207a,,Z-SCI,7,35,99,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 207b,,Z-SCI,7,35,100,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 207c,,Z-SCI,8,36,1,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 208a,,Z-SCI,8,36,2,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 208b,,Z-SCI,8,36,3,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 209a,,Z-SCI,8,36,4,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 209b,,Z-SCI,8,36,5,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 209c,,Z-SCI,8,36,6,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 210a,,Z-SCI,8,36,7,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 210b,,Z-SCI,8,36,8,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 211a,,Z-SCI,8,36,9,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 211b,,Z-SCI,8,36,10,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 211c,,Z-SCI,8,36,11,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 212a,,Z-SCI,8,36,12,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 213a,,Z-SCI,8,36,13,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 214a,,Z-SCI,8,36,14,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 214b,,Z-SCI,8,36,15,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
P3 215a,,Z-SCI,8,36,16,,,,Parcel 3,41.342551,-86.737506,,Year 2001,W,,
