Sample_ID,Identification,Freezer,Rack,Box,Position,Source,Source_number,Organ/tissue,Site/Population,Lat,Long,Curator,Year,Wild or Lab,Comment,Duplicate
NL_P.132,Xanthomonas axonopodis,Z-SCI,11,54,82,Arabidopsis thaliana,31,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.134,Xanthomonas axonopodis,Z-SCI,11,54,83,Arabidopsis thaliana,31,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.134,Xanthomonas axonopodis,Z-SCI,11,54,84,Arabidopsis thaliana,31,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.134,Xanthomonas axonopodis,Z-SCI,11,54,85,Arabidopsis thaliana,31,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.162,Xanthomonas sp.,Z-SCI,11,54,86,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.162,Xanthomonas sp.,Z-SCI,11,54,87,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.162,Xanthomonas sp.,Z-SCI,11,54,88,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.162,Xanthomonas sp.,Z-SCI,11,54,89,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.162,Xanthomonas sp.,Z-SCI,11,54,90,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.162,Xanthomonas sp.,Z-SCI,11,54,91,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.162,Xanthomonas sp.,Z-SCI,11,54,92,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
,empty,Z-SCI,11,54,93,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.163,Xanthomonas sp.,Z-SCI,11,54,94,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.163,Xanthomonas sp.,Z-SCI,11,54,95,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.163,Xanthomonas sp.,Z-SCI,11,54,96,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.163,Xanthomonas sp.,Z-SCI,11,54,97,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.163,Xanthomonas sp.,Z-SCI,11,54,98,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.163,Xanthomonas sp.,Z-SCI,11,54,99,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
,empty,Z-SCI,11,54,100,,,,,,,,,,,
MEB002,Bacillus cereus,Z-SCI,11,55,1,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB004,Chryseobacterium sp.,Z-SCI,11,55,2,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB006,Pseudoclavibacter helvolus,Z-SCI,11,55,3,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB007,Bacillus cereus,Z-SCI,11,55,4,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB009,Arthobacter sp.,Z-SCI,11,55,5,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB011,Curtobacterium flaccumfaciens,Z-SCI,11,55,6,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB019,Curtobacterium flaccumfaciens,Z-SCI,11,55,7,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB020,Bacillus mycoides,Z-SCI,11,55,8,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB030,Curtobacterium flaccumfaciens,Z-SCI,11,55,9,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB032,Rhodococcus erythropolis,Z-SCI,11,55,10,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB033,Curtobacterium flaccumfaciens,Z-SCI,11,55,11,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB041,Nocardia corynebacteriodes,Z-SCI,11,55,12,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB042,Bacillus mycoides,Z-SCI,11,55,13,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB043,Bacillus mycoides,Z-SCI,11,55,14,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB044,Bacillus mycoides,Z-SCI,11,55,15,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB053,Pseudomonas syringae,Z-SCI,11,55,16,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB054,Flavobacterium sp TB4-10,Z-SCI,11,55,17,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB055,Nocardia corynebacteriodes,Z-SCI,11,55,18,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB056,Flavobacterium sp TB4-10,Z-SCI,11,55,19,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB057,Frigobacterium sp 301,Z-SCI,11,55,20,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB058,Pseudomonas viridiflava,Z-SCI,11,55,21,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB061,Flavobacterium columnare,Z-SCI,11,55,22,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB064,Nocardia corynebacteriodes,Z-SCI,11,55,23,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB065,Flavobacterium columnare,Z-SCI,11,55,24,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB074,Pseudomonas viridiflava,Z-SCI,11,55,25,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB075,Pseudomonas viridiflava,Z-SCI,11,55,26,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB078,Bacillus cereus,Z-SCI,11,55,27,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB081,Pseudomonas syringae,Z-SCI,11,55,28,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB083,Bacillus cereus / thuringiensis,Z-SCI,11,55,29,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB086,Pseudomonas syringae,Z-SCI,11,55,30,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB088,Pseudomonas viridiflava,Z-SCI,11,55,31,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB102,Pseudomonas viridiflava,Z-SCI,11,55,32,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB103,Pseudomonas viridiflava,Z-SCI,11,55,33,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB106,Pseudomonas sp.,Z-SCI,11,55,34,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB107,Pseudomonas viridiflava,Z-SCI,11,55,35,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB108,Agrobacterium tumefaciens,Z-SCI,11,55,36,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB111,Promicromonospora sukumoe,Z-SCI,11,55,37,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB112,Pseudomonas viridiflava,Z-SCI,11,55,38,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB115,Nocardia corynebacteriodes,Z-SCI,11,55,39,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB117,Pseudoclavibacter helvolus,Z-SCI,11,55,40,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB119,,Z-SCI,11,55,41,,,,,,,,,,,
MEB120,Curtobacterium flaccumfaciens,Z-SCI,11,55,42,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB123,Frigobacterium sp 301,Z-SCI,11,55,43,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB124,Bacillus cereus,Z-SCI,11,55,44,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB126,Curtobacterium flaccumfaciens,Z-SCI,11,55,45,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB127,Curtobacterium flaccumfaciens,Z-SCI,11,55,46,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB128,Bacillus sphaericus,Z-SCI,11,55,47,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB129,Bacillus megaterium,Z-SCI,11,55,48,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB130,Pseudoclavibacter helvolus,Z-SCI,11,55,49,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB131,Pseudoclavibacter helvolus,Z-SCI,11,55,50,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB133,Pseudomonas syringae,Z-SCI,11,55,51,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB134,Pseudomonas viridiflava,Z-SCI,11,55,52,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB140,Bacillus cereus,Z-SCI,11,55,53,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB141,Flavobacterium sp TB4-10,Z-SCI,11,55,54,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB145,Pseudomonas viridiflava,Z-SCI,11,55,55,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB147,Bacillus megaterium,Z-SCI,11,55,56,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
LMC_P.010,Pseudomonas syringae,Z-SCI,11,55,57,Arabidopsis thaliana,4,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
LMC_P.009,Pseudomonas syringae,Z-SCI,11,55,58,Arabidopsis thaliana,4,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 11?,
LMC_P.019,Pseudomonas syringae,Z-SCI,11,55,59,Arabidopsis thaliana,7,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
LMC_P.033,Pseudomonas syringae,Z-SCI,11,55,60,Arabidopsis thaliana,14,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
LMC_P.048,Pseudomonas syringae,Z-SCI,11,55,61,Arabidopsis thaliana,17,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
LMC_P.049,Pseudomonas syringae,Z-SCI,11,55,62,Arabidopsis thaliana,18,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
LMC_P.080,Pseudomonas syringae,Z-SCI,11,55,63,Arabidopsis thaliana,31,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
LMC_P.087,Pseudomonas syringae,Z-SCI,11,55,64,Arabidopsis thaliana,35,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
LMC_P.098,Pseudomonas fluorescens,Z-SCI,11,55,65,Arabidopsis thaliana,39,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
LMC_P.112,Pseudomonas syringae,Z-SCI,11,55,66,Arabidopsis thaliana,48,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 13?,
,empty,Z-SCI,11,55,67,,,,,,,,,,,
ME_A.05,Pseudomonas syringae,Z-SCI,11,55,68,Arabidopsis thaliana,4,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 19?,
ME_B.03,Pseudomonas syringae,Z-SCI,11,55,69,Arabidopsis thaliana,3,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 19?,
ME_B.41,Pseudomonas syringae,Z-SCI,11,55,70,Arabidopsis thaliana,32,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 20?,
ME.Cv.A.13,Pseudomonas syringae,Z-SCI,11,55,71,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
ME.Cv.A.17,Pseudomonas syringae?,Z-SCI,11,55,72,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
ME.Cv.A.22,Pseudomonas syringae,Z-SCI,11,55,73,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
ME.Cv.A.23,Pseudomonas syringae,Z-SCI,11,55,74,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
ME.Cv.A.24,Pseudomonas syringae,Z-SCI,11,55,75,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
ME.Cv.A.26,Pseudomonas syringae,Z-SCI,11,55,76,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
ME.Cv.A.29,Pseudomonas syringae,Z-SCI,11,55,77,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
ME.Cv.A.35,Pseudomonas syringae,Z-SCI,11,55,78,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
ME.Cv.A.37,Pseudomonas syringae,Z-SCI,11,55,79,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
ME.Cv.A.42,Pseudomonas syringae,Z-SCI,11,55,80,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
ME.Cv.A.51,Pseudomonas syringae,Z-SCI,11,55,81,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
ME.Cv.A.57,Pseudomonas syringae,Z-SCI,11,55,82,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
ME.Cv.A.58,Pseudomonas syringae,Z-SCI,11,55,83,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
MECv.B.17,Pseudomonas syringae,Z-SCI,11,55,84,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
ME.Cv.B.18,Pseudomonas syringae,Z-SCI,11,55,85,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 22?,
ME.Cv.B.31,Pseudomonas syringae,Z-SCI,11,55,86,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
ME.Cv.B.37,Pseudomonas syringae,Z-SCI,11,55,87,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
ME.Cv.B.50,Pseudomonas syringae,Z-SCI,11,55,88,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
ME.Cv.B.52,Pseudomonas syringae,Z-SCI,11,55,89,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
,empty,Z-SCI,11,55,90,,,,,,,,,,,
ME.Cv.P.001,Pseudomonas syringae,Z-SCI,11,55,91,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
ME.Cv.P.005,Pseudomonas syringae,Z-SCI,11,55,92,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
ME.Cv.P.022,Pseudomonas syringae,Z-SCI,11,55,93,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
ME.Cv.P.026,Pseudomonas syringae,Z-SCI,11,55,94,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
ME.Cv.P.030,Pseudomonas syringae,Z-SCI,11,55,95,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
ME.Cv.P.032,Pseudomonas syringae,Z-SCI,11,55,96,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
ME.Cv.P.035,Pseudomonas syringae,Z-SCI,11,55,97,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
ME.Cv.P.042,Pseudomonas syringae,Z-SCI,11,55,98,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
ME.Cv.P.048,Pseudomonas syringae,Z-SCI,11,55,99,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
ME.Cv.P.049,Pseudomonas syringae,Z-SCI,11,55,100,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
KN 645c,,Z-SCI,12,56,1,,,,Knox,,,Erica Goss,~2002,,,
LP 613a,,Z-SCI,12,56,2,,,,,,,,~2003,,,
LP 620a,,Z-SCI,12,56,3,,,,,,,,~2003,,,
ME 382,,Z-SCI,12,56,4,,,,,,,,~2001,,,
ME 382,,Z-SCI,12,56,5,,,,,,,,~2001,,,
NP 003.3 I,,Z-SCI,12,56,6,,,,,,,,~2000,,,
NP 29.1 #2.2 2-2,,Z-SCI,12,56,7,,,,,,,,~2003,,,
NP 29.1 #2.2 2-2,,Z-SCI,12,56,8,,,,,,,,~2003,,,
NP 29.1 #2.2 7-1,,Z-SCI,12,56,9,,,,,,,,~2003,,,
NP 29.1 #2.2 7-1,,Z-SCI,12,56,10,,,,,,,,~2003,,,
DM 1.11.01c,,Z-SCI,12,56,11,,,,,,,,~2003,,,
DM 21.29.01a,,Z-SCI,12,56,12,,,,,,,,~2003,,,
PT 1.10.01a,,Z-SCI,12,56,13,,,,,,,,~2003,,,
PNA 4.06.02b,,Z-SCI,12,56,14,,,,,,,,~2003,,,
PNA 4.46.01a,P. syringae,Z-SCI,12,56,15,,,,,,,,~2003,,,
RT 247a,,Z-SCI,12,56,16,,,,,,,,~2002,,,
DC 3000,,Z-SCI,12,56,17,,,,,,,,~2002,,,
RMX 28.a.6,,Z-SCI,12,56,18,,,,,,,,~2002,,,
RMX 28.a.6,,Z-SCI,12,56,19,,,,,,,,~2002,,,
RMX 815.1a,,Z-SCI,12,56,20,,,,,,,,~2002,,,
RMX 815.1a,,Z-SCI,12,56,21,,,,,,,,~2002,,,
RMX 815.1a,,Z-SCI,12,56,22,,,,,,,,~2002,,,
DC 3000,,Z-SCI,12,56,23,,,,,,,,1/18/05,,,
DC 3000,,Z-SCI,12,56,24,,,,,,,,1/18/05,,,
DC 3000,,Z-SCI,12,56,25,,,,,,,,1/18/05,,,
DC 3000,,Z-SCI,12,56,26,,,,,,,,1/18/05,,,
LP 23.1a,,Z-SCI,12,56,27,,,,,,,,,,,
E. coli RK600,,Z-SCI,12,56,28,,,,,,,,,,,
E. coli pME6010 + HrpL pick 3-12,,Z-SCI,12,56,29,,,,,,,,6/6/05,,,
E. coli pME6010 + HrpL pick 3-14,,Z-SCI,12,56,30,,,,,,,,6/6/05,,,
E. coli DH5a w/pME6010 + HrpL from LP 23.1a pick 3-12,,Z-SCI,12,56,31,,,,,,,,6/6/05,,,
E. coli DH5a w/pME6010 + HrpL from LP 23.1a pick 3-14,,Z-SCI,12,56,32,,,,,,,,6/6/05,,,
DH5a pGB5,,Z-SCI,12,56,33,,,,,,,,3/28/08,,,
DC 3000 pSMC2-1,,Z-SCI,12,56,34,,,,,,,,3/28/08,,,
DC 3000 pSMC2-1,,Z-SCI,12,56,35,,,,,,,,3/28/08,,,
DC 3000 pGB5,,Z-SCI,12,56,36,,,,,,,,3/28/08,,,
DC 3000 pGB5,,Z-SCI,12,56,37,,,,,,,,3/28/08,,,
DH5a pGB5,,Z-SCI,12,56,38,,,,,,,,3/28/08,,,
Xp1,,Z-SCI,12,56,39,,,,,,,,3/28/08,,,
Xc1,,Z-SCI,12,56,40,,,,,,,,3/28/08,,,
Pv1,,Z-SCI,12,56,41,,,,,,,,3/28/08,,,
P.syringae BK 378,Pseudomonas syringae,Z-SCI,12,56,42,,,,,,,,~2003,,,
P.syringae BK 378,Pseudomonas syringae,Z-SCI,12,56,43,,,,,,,,~2003,,,
P.syringae Pto 5054,Pseudomonas syringae,Z-SCI,12,56,44,,,,,,,,~2003,,,
P.syringae Pto 5054,Pseudomonas syringae,Z-SCI,12,56,45,,,,,,,,~2003,,,
P.syringae Pto Ti,Pseudomonas syringae,Z-SCI,12,56,46,,,,,,,,~2003,,Duplicate Box 57?,
P.syringae Pto Ti,Pseudomonas syringae,Z-SCI,12,56,47,,,,,,,,~2003,,Duplicate Box 57?,
P.syringae B5,Pseudomonas syringae,Z-SCI,12,56,48,,,,,,,,~2003,,Duplicate Box 57?,
P.syringae B5,Pseudomonas syringae,Z-SCI,12,56,49,,,,,,,,~2003,,Duplicate Box 57?,
P.syringae Pto Jl. 1065,Pseudomonas syringae,Z-SCI,12,56,50,,,,,,,,~2003,,,
P.syringae Pto Jl. 1065,Pseudomonas syringae,Z-SCI,12,56,51,,,,,,,,~2003,,,
P.syringae 83-1,Pseudomonas syringae,Z-SCI,12,56,52,,,,,,,,~2003,,Duplicate Box 57?,
