Sample_ID,Identification,Freezer,Rack,Box,Position,Source,Source_number,Organ/tissue,Site/Population,Lat,Long,Curator,Year,Wild or Lab,Duplicate,Description
LMC_P.111,Pseudomonas viridiflava,Z-SCI,3,13,2,Arabidopsis thaliana,47,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,,
LMC_P.112,Pseudomonas syringae,Z-SCI,3,13,3,Arabidopsis thaliana,48,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 46+55?,
LP 001.1,,Z-SCI,3,13,4,,,,"La Porte, Indiana",41.6862,-86.8513,Hitoshi Araki,8/16/02,W,,
LP 002.1a,,Z-SCI,3,13,5,,,,"La Porte, Indiana",41.6862,-86.8513,Hitoshi Araki,8/16/02,W,,
LP 002.1b,,Z-SCI,3,13,6,,,,"La Porte, Indiana",41.6862,-86.8513,Hitoshi Araki,8/16/02,W,,
,empty,Z-SCI,3,13,7,,,,,,,,,,,
,empty,Z-SCI,3,13,8,,,,,,,,,,,
,empty,Z-SCI,3,13,9,,,,,,,,,,,
,empty,Z-SCI,3,13,10,,,,,,,,,,,
,empty,Z-SCI,3,13,11,,,,,,,,,,,
,empty,Z-SCI,3,13,12,,,,,,,,,,,
LP 023.1a,,Z-SCI,3,13,13,,,,,41.6862,-86.8513,Hitoshi Araki,8/16/02,W,Duplicate Box 51?,
LP 201a,,Z-SCI,3,13,14,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 202a,,Z-SCI,3,13,15,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 203a,,Z-SCI,3,13,16,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 203b,,Z-SCI,3,13,17,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 204a,,Z-SCI,3,13,18,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 204b,,Z-SCI,3,13,19,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 205a,P. syringae,Z-SCI,3,13,20,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 51+52?,
LP 205b,,Z-SCI,3,13,21,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 205c,,Z-SCI,3,13,22,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 206a,,Z-SCI,3,13,23,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 206b,,Z-SCI,3,13,24,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 207a,,Z-SCI,3,13,25,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 207b,,Z-SCI,3,13,26,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 208a,,Z-SCI,3,13,27,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 209a,,Z-SCI,3,13,28,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 209b,,Z-SCI,3,13,29,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 210a,,Z-SCI,3,13,30,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 212a,,Z-SCI,3,13,31,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 212b,,Z-SCI,3,13,32,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 213a,,Z-SCI,3,13,33,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 214a,,Z-SCI,3,13,34,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 215a,,Z-SCI,3,13,35,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 216a,,Z-SCI,3,13,36,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 216b,,Z-SCI,3,13,37,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 216c,,Z-SCI,3,13,38,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 217a,P. syringae,Z-SCI,3,13,39,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 52?,
LP 217b,,Z-SCI,3,13,40,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 218a,,Z-SCI,3,13,41,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 218b,,Z-SCI,3,13,42,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 219a,,Z-SCI,3,13,43,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 220a,,Z-SCI,3,13,44,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 221a,,Z-SCI,3,13,45,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 221b,P. syringae,Z-SCI,3,13,46,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 51+52?,
LP 223b,,Z-SCI,3,13,47,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 223c,,Z-SCI,3,13,48,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 224a,,Z-SCI,3,13,49,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 224b,,Z-SCI,3,13,50,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 224c,,Z-SCI,3,13,51,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 224d,,Z-SCI,3,13,52,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 225a,,Z-SCI,3,13,53,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 225b,,Z-SCI,3,13,54,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 225c,,Z-SCI,3,13,55,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 226a,,Z-SCI,3,13,56,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 227a,,Z-SCI,3,13,57,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 227b,,Z-SCI,3,13,58,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 228a,,Z-SCI,3,13,59,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 229a,,Z-SCI,3,13,60,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 229b,,Z-SCI,3,13,61,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 230a,,Z-SCI,3,13,62,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 230b,Pseudomonas syringae,Z-SCI,3,13,63,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 52?,
LP 230c,,Z-SCI,3,13,64,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 231a,,Z-SCI,3,13,65,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 232a,,Z-SCI,3,13,66,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 232b,,Z-SCI,3,13,67,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 233a,,Z-SCI,3,13,68,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 233b,,Z-SCI,3,13,69,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 233c,,Z-SCI,3,13,70,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 234b,,Z-SCI,3,13,71,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 235a,,Z-SCI,3,13,72,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 235b,,Z-SCI,3,13,73,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 237a,,Z-SCI,3,13,74,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 238a,,Z-SCI,3,13,75,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 238b,,Z-SCI,3,13,76,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 239a,,Z-SCI,3,13,77,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 239b,,Z-SCI,3,13,78,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 230b,,Z-SCI,3,13,79,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 240a,,Z-SCI,3,13,80,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 240b,,Z-SCI,3,13,81,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 241a,,Z-SCI,3,13,82,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 241b,,Z-SCI,3,13,83,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 242a,,Z-SCI,3,13,84,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 242b,,Z-SCI,3,13,85,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 242c,Pseudomonas syringae,Z-SCI,3,13,86,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,Duplicate Box 52?,
LP 243a,,Z-SCI,3,13,87,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 244a,,Z-SCI,3,13,88,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 245a,,Z-SCI,3,13,89,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 245b,,Z-SCI,3,13,90,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 246a,,Z-SCI,3,13,91,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 247a,,Z-SCI,3,13,92,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 247b,,Z-SCI,3,13,93,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 247c,,Z-SCI,3,13,94,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 248a,,Z-SCI,3,13,95,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 249a,,Z-SCI,3,13,96,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 249b,,Z-SCI,3,13,97,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 250a,,Z-SCI,3,13,98,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP 673a,,Z-SCI,3,13,99,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 673b,,Z-SCI,3,13,100,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 673c,,Z-SCI,3,14,1,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 675a,,Z-SCI,3,14,2,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 680a,,Z-SCI,3,14,3,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 680b,,Z-SCI,3,14,4,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 680c,,Z-SCI,3,14,5,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 680d,,Z-SCI,3,14,6,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 681a,,Z-SCI,3,14,7,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 686a,,Z-SCI,3,14,8,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 687a,,Z-SCI,3,14,9,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 688a,,Z-SCI,3,14,10,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 688b,,Z-SCI,3,14,11,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 688c,,Z-SCI,3,14,12,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 689a,,Z-SCI,3,14,13,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 690a,,Z-SCI,3,14,14,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 690b,,Z-SCI,3,14,15,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 690c,,Z-SCI,3,14,16,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 691a,,Z-SCI,3,14,17,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 691b,,Z-SCI,3,14,18,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 691c,,Z-SCI,3,14,19,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 691d,,Z-SCI,3,14,20,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 691e,,Z-SCI,3,14,21,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 694a,,Z-SCI,3,14,22,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 694b,,Z-SCI,3,14,23,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 694c,,Z-SCI,3,14,24,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 695a,,Z-SCI,3,14,25,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 695b,,Z-SCI,3,14,26,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 695c,,Z-SCI,3,14,27,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 696a,,Z-SCI,3,14,28,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 696b,,Z-SCI,3,14,29,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 697a,,Z-SCI,3,14,30,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 709a,,Z-SCI,3,14,31,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 709b,,Z-SCI,3,14,32,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 710a,,Z-SCI,3,14,33,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 710b,,Z-SCI,3,14,34,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 711a,,Z-SCI,3,14,35,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 713a,,Z-SCI,3,14,36,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 713b,,Z-SCI,3,14,37,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 713c,,Z-SCI,3,14,38,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 717a,,Z-SCI,3,14,39,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 724a,,Z-SCI,3,14,40,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 724b,,Z-SCI,3,14,41,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 726a,,Z-SCI,3,14,42,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 728a,,Z-SCI,3,14,43,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 728b,,Z-SCI,3,14,44,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 729a,,Z-SCI,3,14,45,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 729b,,Z-SCI,3,14,46,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 733a,,Z-SCI,3,14,47,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 733b,,Z-SCI,3,14,48,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 741a,,Z-SCI,3,14,49,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 741b,,Z-SCI,3,14,50,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
LP 741c,,Z-SCI,3,14,51,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2000,W,,
,empty,Z-SCI,3,14,52,,,,,,,,,,,
,empty,Z-SCI,3,14,53,,,,,,,,,,,
,empty,Z-SCI,3,14,54,,,,,,,,,,,
,empty,Z-SCI,3,14,55,,,,,,,,,,,
,empty,Z-SCI,3,14,56,,,,,,,,,,,
,empty,Z-SCI,3,14,57,,,,,,,,,,,
,empty,Z-SCI,3,14,58,,,,,,,,,,,
,empty,Z-SCI,3,14,59,,,,,,,,,,,
,empty,Z-SCI,3,14,60,,,,,,,,,,,
,empty,Z-SCI,3,14,61,,,,,,,,,,,
,empty,Z-SCI,3,14,62,,,,,,,,,,,
,empty,Z-SCI,3,14,63,,,,,,,,,,,
,empty,Z-SCI,3,14,64,,,,,,,,,,,
,empty,Z-SCI,3,14,65,,,,,,,,,,,
,empty,Z-SCI,3,14,66,,,,,,,,,,,
,empty,Z-SCI,3,14,67,,,,,,,,,,,
,empty,Z-SCI,3,14,68,,,,,,,,,,,
,empty,Z-SCI,3,14,69,,,,,,,,,,,
,empty,Z-SCI,3,14,70,,,,,,,,,,,
,empty,Z-SCI,3,14,71,,,,,,,,,,,
,empty,Z-SCI,3,14,72,,,,,,,,,,,
,empty,Z-SCI,3,14,73,,,,,,,,,,,
,empty,Z-SCI,3,14,74,,,,,,,,,,,
,empty,Z-SCI,3,14,75,,,,,,,,,,,
,empty,Z-SCI,3,14,76,,,,,,,,,,,
,empty,Z-SCI,3,14,77,,,,,,,,,,,
,empty,Z-SCI,3,14,78,,,,,,,,,,,
,empty,Z-SCI,3,14,79,,,,,,,,,,,
,empty,Z-SCI,3,14,80,,,,,,,,,,,
,empty,Z-SCI,3,14,81,,,,,,,,,,,
,empty,Z-SCI,3,14,82,,,,,,,,,,,
,empty,Z-SCI,3,14,83,,,,,,,,,,,
,empty,Z-SCI,3,14,84,,,,,,,,,,,
,empty,Z-SCI,3,14,85,,,,,,,,,,,
,empty,Z-SCI,3,14,86,,,,,,,,,,,
,empty,Z-SCI,3,14,87,,,,,,,,,,,
,empty,Z-SCI,3,14,88,,,,,,,,,,,
,empty,Z-SCI,3,14,89,,,,,,,,,,,
,empty,Z-SCI,3,14,90,,,,,,,,,,,
,empty,Z-SCI,3,14,91,,,,,,,,,,,
,empty,Z-SCI,3,14,92,,,,,,,,,,,
LP 856.3a,P. syringae,Z-SCI,3,14,93,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 51+52?,
LP 856.3b,Pseudomonas syringae,Z-SCI,3,14,94,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 52?,
,empty,Z-SCI,3,14,95,,,,,,,,,,,
LP 868.1a,P. syringae,Z-SCI,3,14,96,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 51+52?,
LP 868.1b,,Z-SCI,3,14,97,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,,
,empty,Z-SCI,3,14,98,,,,,,,,,,,
,empty,Z-SCI,3,14,99,,,,,,,,,,,
,empty,Z-SCI,3,14,100,,,,,,,,,,,
,empty,Z-SCI,3,15,1,,,,,,,,,,,
,empty,Z-SCI,3,15,2,,,,,,,,,,,
,empty,Z-SCI,3,15,3,,,,,,,,,,,
,empty,Z-SCI,3,15,4,,,,,,,,,,,
,empty,Z-SCI,3,15,5,,,,,,,,,,,
,empty,Z-SCI,3,15,6,,,,,,,,,,,
,empty,Z-SCI,3,15,7,,,,,,,,,,,
LP 900.1a,P. syringae,Z-SCI,3,15,8,,,,"La Porte, Indiana",41.6862,-86.8513,Erica Goss,Year 2003,W,Duplicate Box 51+52?,
LP A.a,,Z-SCI,3,15,9,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP A.b,,Z-SCI,3,15,10,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP B.a,,Z-SCI,3,15,11,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
LP D.a,,Z-SCI,3,15,12,,,,"La Porte, Indiana",41.6862,-86.8513,,Year 2001,W,,
,empy,Z-SCI,3,15,13,,,,,,,,,,,
LP sp1.a(1),,Z-SCI,3,15,14,chickweed,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
,empty,Z-SCI,3,15,15,,,,,,,,,W,,
LP sp1.a(5),,Z-SCI,3,15,16,chickweed,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
,empty,Z-SCI,3,15,17,,,,,,,,,,,
LP sp1.b(1),,Z-SCI,3,15,18,chickweed,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
,empty,Z-SCI,3,15,19,,,,,,,,,W,,
,empty,Z-SCI,3,15,20,,,,,,,,,,,
LP sp2.a(1),,Z-SCI,3,15,21,mousear chickweed,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
LP sp2.a(4),,Z-SCI,3,15,22,mousear chickweed,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
,empty,Z-SCI,3,15,23,,,,,,,,,,,
LP sp2.a(5),,Z-SCI,3,15,24,mousear chickweed,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
,empty,Z-SCI,3,15,25,,,,,,,,,,,
LP sp2.c(1),,Z-SCI,3,15,26,mousear chickweed,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
,empty,Z-SCI,3,15,27,,,,,,,,,,,
LP sp3.a(2),,Z-SCI,3,15,28,purple deadnettle,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
,empty,Z-SCI,3,15,29,,,,,,,,,,,
LP sp4.a(1),,Z-SCI,3,15,30,henbit,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
,empty,Z-SCI,3,15,31,,,,,,,,,,,
LP sp4.a(2),,Z-SCI,3,15,32,henbit,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
,empty,Z-SCI,3,15,33,,,,,,,,,,,
LP sp4.a(3),,Z-SCI,3,15,34,henbit,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
,empty,Z-SCI,3,15,35,,,,,,,,,,,
LP sp5.a(3),Pseudomonas syringae,Z-SCI,3,15,36,,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,Duplicate Box 52?,
,empty,Z-SCI,3,15,37,,,,,,,,,,,
LP sp5.a(5),,Z-SCI,3,15,38,,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
,empty,Z-SCI,3,15,39,,,,,,,,,,,
LP sp5.b(1),,Z-SCI,3,15,40,,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
,empty,Z-SCI,3,15,41,,,,,,,,,,,
LP sp5.b(5),,Z-SCI,3,15,42,,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
,empty,Z-SCI,3,15,43,,,,,,,,,,,
LP sp5.c(1),,Z-SCI,3,15,44,,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
,empty,Z-SCI,3,15,45,,,,,,,,,,,
LP sp8.a(5),,Z-SCI,3,15,46,,,,"La Porte, Indiana",41.6862,-86.8513,Megan Dunning,Spring 2003,W,,
LU 01.1a,Pseudomonas viridiflava,Z-SCI,3,15,47,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 01.1b,Pseudomonas viridiflava,Z-SCI,3,15,48,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
Lu 01.1c,Pseudomonas viridiflava,Z-SCI,3,15,49,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 01.1d,Pseudomonas viridiflava,Z-SCI,3,15,50,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 02.2a,Pseudomonas viridiflava,Z-SCI,3,15,51,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 02.1b,Pseudomonas viridiflava,Z-SCI,3,15,52,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 03.1a,Pseudomonas viridiflava,Z-SCI,3,15,53,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 03.1b,Pseudomonas viridiflava,Z-SCI,3,15,54,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 03.1c,Pseudomonas viridiflava,Z-SCI,3,15,55,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 04.1a,Pseudomonas viridiflava,Z-SCI,3,15,56,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 04.1b,Pseudomonas viridiflava,Z-SCI,3,15,57,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 04.1c,Pseudomonas viridiflava,Z-SCI,3,15,58,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 05.1a,Pseudomonas viridiflava,Z-SCI,3,15,59,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 05.1b,Pseudomonas viridiflava,Z-SCI,3,15,60,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 05.1c,Pseudomonas viridiflava,Z-SCI,3,15,61,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 06.1a,Pseudomonas viridiflava,Z-SCI,3,15,62,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 06.1b,Pseudomonas viridiflava,Z-SCI,3,15,63,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 07.1a,Pseudomonas viridiflava,Z-SCI,3,15,64,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 07.1b,Pseudomonas viridiflava,Z-SCI,3,15,65,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 07.1c,Pseudomonas viridiflava,Z-SCI,3,15,66,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 07.1d,Pseudomonas viridiflava,Z-SCI,3,15,67,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 07.1e,Pseudomonas viridiflava,Z-SCI,3,15,68,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
LU 07.1f,Pseudomonas viridiflava,Z-SCI,3,15,69,Arabidopsis thaliana,,,"Lund, Sweden",,,,5/22/02,W,,
