Species,Accession,PopID1,PopID2,AccID,Population,Seedbox,Position,generation,Quantity_ml,Quantity_seeds,critical,Temp_box,Temp_box_pos
Ath,LABA-A-03,LABA,A,3,LABA-A,3,80,1,1.7,NA,FALSE,Temp1,53
Ath,LABA-A-04,LABA,A,4,LABA-A,3,81,1,1.8,NA,FALSE,NA,NA
Ath,LABA-A-05,LABA,A,5,LABA-A,3,82,1,2,NA,FALSE,NA,NA
Ath,LABA-A-06,LABA,A,6,LABA-A,3,83,2,2,NA,FALSE,NA,NA
Ath,LABA-A-07,LABA,A,7,LABA-A,3,84,1,1.5,NA,FALSE,NA,NA
Ath,LABA-A-08,LABA,A,8,LABA-A,3,85,1,1.7,NA,FALSE,NA,NA
Ath,LABA-A-09,LABA,A,9,LABA-A,3,86,1,1.8,NA,FALSE,NA,NA
Ath,LABA-A-10,LABA,A,10,LABA-A,3,87,1,2,NA,FALSE,NA,NA
Ath,LABAS-A-01,LABAS,A,1,LABAS-A,3,88,1,0.6,NA,FALSE,NA,NA
Ath,LABAS-A-02,LABAS,A,2,LABAS-A,3,89,1,1,NA,FALSE,NA,NA
Ath,LABAS-A-03,LABAS,A,3,LABAS-A,3,90,2,2,NA,FALSE,NA,NA
Ath,LABAS-A-04,LABAS,A,4,LABAS-A,3,91,2,2,NA,FALSE,NA,NA
Ath,LABAS-A-05,LABAS,A,5,LABAS-A,3,92,2,2,NA,FALSE,NA,NA
Ath,LABAS-A-06,LABAS,A,6,LABAS-A,3,93,2,1.7,NA,FALSE,Temp1,54
Ath,LABAS-A-07,LABAS,A,7,LABAS-A,3,94,2,1.9,NA,FALSE,NA,NA
Ath,LABAS-A-08,LABAS,A,8,LABAS-A,3,95,2,2,NA,FALSE,NA,NA
Ath,LABAS-A-09,LABAS,A,9,LABAS-A,3,96,2,1.8,NA,FALSE,Temp1,55
Ath,LABAS-A-10,LABAS,A,10,LABAS-A,3,97,1,0.8,NA,FALSE,NA,NA
Ath,LAMA-A-01,LAMA,A,1,LAMA-A,3,98,2,1.8,NA,FALSE,NA,NA
Ath,LAMA-A-02,LAMA,A,2,LAMA-A,3,99,1,1,NA,FALSE,NA,NA
Ath,LAMA-A-03,LAMA,A,3,LAMA-A,3,100,1,0.6,NA,FALSE,NA,NA
Ath,LAMA-A-04,LAMA,A,4,LAMA-A,4,1,2,2,NA,FALSE,NA,NA
Ath,LAMA-A-05,LAMA,A,5,LAMA-A,4,2,2,1.8,NA,FALSE,Temp1,56
Ath,LAMA-A-06,LAMA,A,6,LAMA-A,4,3,2,1.7,NA,FALSE,NA,NA
Ath,LAMA-A-07,LAMA,A,7,LAMA-A,4,4,1,1.9,NA,FALSE,Temp1,57
Ath,LAMA-A-08,LAMA,A,8,LAMA-A,4,5,2,1.8,NA,FALSE,NA,NA
Ath,LAMA-A-09,LAMA,A,9,LAMA-A,4,6,2,2,NA,FALSE,NA,NA
Ath,LAMA-A-10,LAMA,A,10,LAMA-A,4,7,2,2,NA,FALSE,NA,NA
Ath,LANT-D-01,LANT,D,1,LANT-D,4,8,1,0.7,NA,FALSE,NA,NA
Ath,LANT-D-02,LANT,D,2,LANT-D,4,9,1,1.7,NA,FALSE,NA,NA
Ath,LANT-D-03,LANT,D,3,LANT-D,4,10,1,1.9,NA,FALSE,NA,NA
Ath,LANT-D-04,LANT,D,4,LANT-D,4,11,1,1.6,NA,FALSE,Temp1,58
Ath,LANT-D-05,LANT,D,5,LANT-D,4,12,1,1.3,NA,FALSE,Temp1,59
Ath,LANT-D-06,LANT,D,6,LANT-D,4,13,1,1.8,NA,FALSE,NA,NA
Ath,LANT-D-07,LANT,D,7,LANT-D,4,14,1,0.4,NA,FALSE,NA,NA
Ath,LANT-D-08,LANT,D,8,LANT-D,4,15,1,0.8,NA,FALSE,NA,NA
Ath,LANT-D-09,LANT,D,9,LANT-D,4,16,1,1.9,NA,FALSE,NA,NA
Ath,LANT-D-10,LANT,D,10,LANT-D,4,17,1,1.3,NA,FALSE,NA,NA
Ath,LAUZ-A-08,LAUZ,A,8,LAUZ-A,4,18,1,1.9,NA,FALSE,NA,NA
Ath,LECT-A-01,LECT,A,1,LECT-A,4,19,1,0.3,NA,FALSE,NA,NA
Ath,LECT-A-04,LECT,A,4,LECT-A,4,20,1,1.2,NA,FALSE,Temp1,60
Ath,LECT-A-05,LECT,A,5,LECT-A,4,21,1,1.5,NA,FALSE,NA,NA
Ath,LECT-A-06,LECT,A,6,LECT-A,4,22,2,2,NA,FALSE,NA,NA
Ath,LECT-A-07,LECT,A,7,LECT-A,4,23,2,2,NA,FALSE,NA,NA
Ath,LECT-A-08,LECT,A,8,LECT-A,4,24,2,2,NA,FALSE,NA,NA
Ath,LECT-A-09,LECT,A,9,LECT-A,4,25,2,2,NA,FALSE,NA,NA
Ath,LECT-A-10,LECT,A,10,LECT-A,4,26,2,1.8,NA,FALSE,Temp1,61
Ath,LECT-A-11,LECT,A,11,LECT-A,4,27,2,2,NA,FALSE,NA,NA
Ath,LECT-A-12,LECT,A,12,LECT-A,4,28,2,1.8,NA,FALSE,NA,NA
Ath,LECT-B-01,LECT,B,1,LECT-B,4,29,1,1.5,NA,FALSE,NA,NA
Ath,LECT-B-02,LECT,B,2,LECT-B,4,30,2,1.6,NA,FALSE,Temp1,62
Ath,LECT-B-03,LECT,B,3,LECT-B,4,31,1,1.9,NA,FALSE,NA,NA
Ath,LECT-B-04,LECT,B,4,LECT-B,4,32,1,1.5,NA,FALSE,Temp1,63
Ath,LECT-B-05,LECT,B,5,LECT-B,4,33,1,1.7,NA,FALSE,NA,NA
Ath,LECT-B-06,LECT,B,6,LECT-B,4,34,1,1.9,NA,FALSE,NA,NA
Ath,LECT-B-07,LECT,B,7,LECT-B,4,35,1,1.7,NA,FALSE,NA,NA
Ath,LECT-B-08,LECT,B,8,LECT-B,4,36,1,1.9,NA,FALSE,NA,NA
Ath,LECT-B-09,LECT,B,9,LECT-B,4,37,1,1.7,NA,FALSE,NA,NA
Ath,LECT-B-10,LECT,B,10,LECT-B,4,38,1,1.8,NA,FALSE,NA,NA
Ath,LUNA-A-01,LUNA,A,1,LUNA-A,4,39,2,1.6,NA,FALSE,Temp1,64
Ath,LUNA-A-02,LUNA,A,2,LUNA-A,4,40,1,0.05,NA,FALSE,NA,NA
Ath,LUNA-A-03,LUNA,A,3,LUNA-A,4,41,1,0.06,NA,FALSE,NA,NA
Ath,LUNA-A-05,LUNA,A,5,LUNA-A,4,43,2,2,NA,FALSE,NA,NA
Ath,LUNA-A-06,LUNA,A,6,LUNA-A,4,44,2,2,NA,FALSE,NA,NA
Ath,LUNA-A-07,LUNA,A,7,LUNA-A,4,45,2,2,NA,FALSE,NA,NA
Ath,LUNA-A-08,LUNA,A,8,LUNA-A,4,46,1,0.3,NA,FALSE,NA,NA
Ath,LUNA-A-09,LUNA,A,9,LUNA-A,4,47,2,1.7,NA,FALSE,Temp1,65
Ath,LUNA-A-10,LUNA,A,10,LUNA-A,4,48,2,2,NA,FALSE,NA,NA
Ath,MARS-A-01,MARS,A,1,MARS-A,4,49,2,1.9,NA,FALSE,NA,NA
Ath,MARS-A-02,MARS,A,2,MARS-A,4,50,2,1.8,NA,FALSE,Temp1,66
Ath,MARS-A-03,MARS,A,3,MARS-A,4,51,2,2,NA,FALSE,NA,NA
Ath,MARS-A-04,MARS,A,4,MARS-A,4,52,2,1.9,NA,FALSE,Temp1,67
Ath,MARS-A-05,MARS,A,5,MARS-A,4,53,2,2,NA,FALSE,NA,NA
Ath,MARS-A-06,MARS,A,6,MARS-A,4,54,2,1.9,NA,FALSE,NA,NA
Ath,MARS-A-07,MARS,A,7,MARS-A,4,55,2,1.9,NA,FALSE,NA,NA
Ath,MARS-A-08,MARS,A,8,MARS-A,4,56,2,2,NA,FALSE,NA,NA
Ath,MARS-A-09,MARS,A,9,MARS-A,4,57,2,2,NA,FALSE,NA,NA
Ath,MARS-A-10,MARS,A,10,MARS-A,4,58,2,0.6,NA,FALSE,NA,NA
Ath,MART-A-01,MART,A,1,MART-A,4,59,1,1.7,NA,FALSE,NA,NA
Ath,MART-A-02,MART,A,2,MART-A,4,60,1,1.8,NA,FALSE,NA,NA
Ath,MART-A-03,MART,A,3,MART-A,4,61,1,1.4,NA,FALSE,Temp1,68
Ath,MART-A-04,MART,A,4,MART-A,4,62,1,1.8,NA,FALSE,NA,NA
Ath,MART-A-05,MART,A,5,MART-A,4,63,1,1.4,NA,FALSE,Temp1,69
Ath,MART-A-06,MART,A,6,MART-A,4,64,1,1.5,NA,FALSE,NA,NA
Ath,MART-A-07,MART,A,7,MART-A,4,65,1,1.8,NA,FALSE,NA,NA
Ath,MART-A-08,MART,A,8,MART-A,4,66,1,2,NA,FALSE,NA,NA
Ath,MART-A-09,MART,A,9,MART-A,4,67,1,1.4,NA,FALSE,NA,NA
Ath,MART-A-10,MART,A,10,MART-A,4,68,1,2,NA,FALSE,NA,NA
Ath,MASS-A-01,MASS,A,1,MASS-A,4,69,1,2,NA,FALSE,NA,NA
Ath,MASS-A-02,MASS,A,2,MASS-A,4,70,1,1.5,NA,FALSE,NA,NA
Ath,MASS-A-03,MASS,A,3,MASS-A,4,71,1,1.9,NA,FALSE,NA,NA
Ath,MASS-A-04,MASS,A,4,MASS-A,4,72,1,1.9,NA,FALSE,Temp1,70
Ath,MASS-A-05,MASS,A,5,MASS-A,4,73,1,1.5,NA,FALSE,NA,NA
Ath,MASS-A-06,MASS,A,6,MASS-A,4,74,1,1.8,NA,FALSE,NA,NA
Ath,MASS-A-07,MASS,A,7,MASS-A,4,75,1,2,NA,FALSE,NA,NA
Ath,MASS-A-08,MASS,A,8,MASS-A,4,76,1,2,NA,FALSE,Temp1,71
Ath,MASS-A-09,MASS,A,9,MASS-A,4,77,1,2,NA,FALSE,NA,NA
Ath,MASS-A-10,MASS,A,10,MASS-A,4,78,1,2,NA,FALSE,NA,NA
Ath,MONB-A-01,MONB,A,1,MONB-A,4,79,1,1.5,NA,FALSE,NA,NA
Ath,MONB-A-02,MONB,A,2,MONB-A,4,80,1,1.7,NA,FALSE,Temp1,72
Ath,MONB-A-03,MONB,A,3,MONB-A,4,81,1,0.8,NA,FALSE,NA,NA
Ath,MONB-A-04,MONB,A,4,MONB-A,4,82,1,1.8,NA,FALSE,NA,NA
Ath,MONB-A-05,MONB,A,5,MONB-A,4,83,1,2,NA,FALSE,NA,NA
Ath,MONB-A-06,MONB,A,6,MONB-A,4,84,1,2,NA,FALSE,NA,NA
Ath,MONB-A-07,MONB,A,7,MONB-A,4,85,2,1,NA,FALSE,NA,NA
Ath,MONB-A-09,MONB,A,9,MONB-A,4,86,1,1.5,NA,FALSE,Temp1,73
Ath,MONB-A-10,MONB,A,10,MONB-A,4,87,1,1.9,NA,FALSE,NA,NA
Ath,MONB-A-11,MONB,A,11,MONB-A,4,88,1,1.7,NA,FALSE,NA,NA
Ath,MONE-A-01,MONE,A,1,MONE-A,4,89,1,1.8,NA,FALSE,NA,NA
Ath,MONE-A-02,MONE,A,2,MONE-A,4,90,1,2,NA,FALSE,NA,NA
Ath,MONE-A-03,MONE,A,3,MONE-A,4,91,1,1.8,NA,FALSE,Temp1,74
Ath,MONE-A-04,MONE,A,4,MONE-A,4,92,1,1.9,NA,FALSE,NA,NA
Ath,MONE-A-05,MONE,A,5,MONE-A,4,93,1,2,NA,FALSE,NA,NA
Ath,MONE-A-06,MONE,A,6,MONE-A,4,94,1,2,NA,FALSE,NA,NA
Ath,MONE-A-08,MONE,A,8,MONE-A,4,96,1,1.6,NA,FALSE,Temp1,75
Ath,MONE-A-09,MONE,A,9,MONE-A,4,97,1,2,NA,FALSE,NA,NA
Ath,MONE-A-10,MONE,A,10,MONE-A,4,98,1,1.8,NA,FALSE,NA,NA
Ath,MONF-A-01,MONF,A,1,MONF-A,4,99,1,1.7,NA,FALSE,NA,NA
Ath,MONF-A-02,MONF,A,2,MONF-A,4,100,1,1.7,NA,FALSE,Temp1,76
Ath,MONF-A-03,MONF,A,3,MONF-A,5,1,1,2,NA,FALSE,NA,NA
Ath,MONF-A-04,MONF,A,4,MONF-A,5,2,1,2,NA,FALSE,NA,NA
Ath,MONF-A-05,MONF,A,5,MONF-A,5,3,1,1.5,NA,FALSE,Temp1,77
Ath,MONF-A-06,MONF,A,6,MONF-A,5,4,1,1,NA,FALSE,NA,NA
Ath,MONF-A-07,MONF,A,7,MONF-A,5,5,1,2,NA,FALSE,NA,NA
Ath,MONF-A-08,MONF,A,8,MONF-A,5,6,1,1.3,NA,FALSE,NA,NA
Ath,MONF-A-09,MONF,A,9,MONF-A,5,7,1,2,NA,FALSE,NA,NA
Ath,MONF-A-10,MONF,A,10,MONF-A,5,8,1,2,NA,FALSE,NA,NA
Ath,MONT-B-02,MONT,B,2,MONT-B,5,9,2,2,NA,FALSE,NA,NA
Ath,MONT-B-05,MONT,B,5,MONT-B,5,10,2,1.9,NA,FALSE,Temp1,78
Ath,MONT-B-07,MONT,B,7,MONT-B,5,11,2,1.8,NA,FALSE,Temp1,79
Ath,MONT-B-08,MONT,B,8,MONT-B,5,12,2,2,NA,FALSE,NA,NA
Ath,MONT-B-09,MONT,B,9,MONT-B,5,13,2,2,NA,FALSE,NA,NA
Ath,MONTI-A-01,MONTI,A,1,MONTI-A,5,16,1,2,NA,FALSE,NA,NA
Ath,MONTI-A-02,MONTI,A,2,MONTI-A,5,17,1,2,NA,FALSE,NA,NA
Ath,MONTI-A-03,MONTI,A,3,MONTI-A,5,18,1,1.3,NA,FALSE,NA,NA
Ath,MONTI-A-04,MONTI,A,4,MONTI-A,5,19,1,1.8,NA,FALSE,NA,NA
Ath,MONTI-A-05,MONTI,A,5,MONTI-A,5,20,1,1.3,NA,FALSE,Temp1,80
Ath,MONTI-A-06,MONTI,A,6,MONTI-A,5,21,2,2,NA,FALSE,NA,NA
Ath,MONTI-A-07,MONTI,A,7,MONTI-A,5,22,1,1.9,NA,FALSE,NA,NA
Ath,MONTI-A-09,MONTI,A,9,MONTI-A,5,23,1,1.6,NA,FALSE,NA,NA
Ath,MONTI-A-10,MONTI,A,10,MONTI-A,5,24,1,1.7,NA,FALSE,NA,NA
Ath,MONTI-A-11,MONTI,A,11,MONTI-A,5,25,1,1.4,NA,FALSE,Temp1,81
Ath,MONTI-D-02,MONTI,D,2,MONTI-D,5,26,2,1.6,NA,FALSE,NA,NA
Ath,MONTI-D-04,MONTI,D,4,MONTI-D,5,27,1,1,NA,FALSE,NA,NA
Ath,MONTI-D-05,MONTI,D,5,MONTI-D,5,28,1,2,NA,FALSE,NA,NA
Ath,MONTI-D-09,MONTI,D,9,MONTI-D,5,29,1,1.7,NA,FALSE,NA,NA
Ath,MONTI-D-10,MONTI,D,10,MONTI-D,5,30,1,1.9,NA,FALSE,NA,NA
Ath,MONTI-D-12,MONTI,D,12,MONTI-D,5,31,1,1.5,NA,FALSE,Temp1,82
Ath,MONTI-D-13,MONTI,D,13,MONTI-D,5,32,1,2,NA,FALSE,NA,NA
Ath,MONTI-D-14,MONTI,D,14,MONTI-D,5,33,1,1.6,NA,FALSE,Temp1,83
Ath,MONTM-A-01,MONTM,A,1,MONTM-A,5,34,2,2,NA,FALSE,NA,NA
Ath,MONTM-A-02,MONTM,A,2,MONTM-A,5,35,2,2,NA,FALSE,NA,NA
Ath,MONTM-A-03,MONTM,A,3,MONTM-A,5,36,2,1.9,NA,FALSE,Temp1,84
Ath,MONTM-A-04,MONTM,A,4,MONTM-A,5,37,2,2,NA,FALSE,NA,NA
Ath,MONTM-A-05,MONTM,A,5,MONTM-A,5,38,2,1.9,NA,FALSE,Temp1,85
Ath,MONTM-A-06,MONTM,A,6,MONTM-A,5,39,2,2,NA,FALSE,NA,NA
Ath,MONTM-A-07,MONTM,A,7,MONTM-A,5,40,2,2,NA,FALSE,NA,NA
Ath,MONTM-A-08,MONTM,A,8,MONTM-A,5,41,2,1,NA,FALSE,NA,NA
Ath,MONTM-A-09,MONTM,A,9,MONTM-A,5,42,2,2,NA,FALSE,NA,NA
Ath,MONTM-A-10,MONTM,A,10,MONTM-A,5,43,2,2,NA,FALSE,NA,NA
Ath,NAZA-A-01,NAZA,A,1,NAZA-A,5,44,1,1.9,NA,FALSE,NA,NA
Ath,NAZA-A-03,NAZA,A,3,NAZA-A,5,45,1,1.5,NA,FALSE,Temp1,86
Ath,NAZA-A-04,NAZA,A,4,NAZA-A,5,46,1,2,NA,FALSE,NA,NA
Ath,NAZA-A-06,NAZA,A,6,NAZA-A,5,47,1,2,NA,FALSE,NA,NA
Ath,NAZA-A-09,NAZA,A,9,NAZA-A,5,48,1,1.8,NA,FALSE,NA,NA
Ath,NAZA-A-10,NAZA,A,10,NAZA-A,5,49,1,1.6,NA,FALSE,Temp1,87
Ath,NAZA-A-11,NAZA,A,11,NAZA-A,5,50,1,1.8,NA,FALSE,NA,NA
Ath,NAZA-A-12,NAZA,A,12,NAZA-A,5,51,1,1.8,NA,FALSE,NA,NA
Ath,PUYM-B-01,PUYM,B,1,PUYM-B,5,52,2,2,NA,FALSE,NA,NA
Ath,PUYM-B-02,PUYM,B,2,PUYM-B,5,53,2,2,NA,FALSE,NA,NA
Ath,PUYM-B-03,PUYM,B,3,PUYM-B,5,54,2,2,NA,FALSE,Temp1,88
Ath,PUYM-B-04,PUYM,B,4,PUYM-B,5,55,1,1.5,NA,FALSE,NA,NA
Ath,PUYM-B-06,PUYM,B,6,PUYM-B,5,56,2,2,NA,FALSE,NA,NA
Ath,PUYM-B-07,PUYM,B,7,PUYM-B,5,57,2,2,NA,FALSE,NA,NA
Ath,PUYM-B-08,PUYM,B,8,PUYM-B,5,58,2,1.9,NA,FALSE,Temp1,89
Ath,RAYR-A-01,RAYR,A,1,RAYR-A,5,60,1,0.5,NA,FALSE,NA,NA
Ath,RAYR-A-02,RAYR,A,2,RAYR-A,5,61,1,2,NA,FALSE,NA,NA
Ath,RAYR-A-03,RAYR,A,3,RAYR-A,5,62,1,0.1,NA,FALSE,NA,NA
Ath,RAYR-A-05,RAYR,A,5,RAYR-A,5,63,1,2,NA,FALSE,NA,NA
Ath,RAYR-A-07,RAYR,A,7,RAYR-A,5,64,1,0.06,NA,FALSE,NA,NA
Ath,RAYR-A-08,RAYR,A,8,RAYR-A,5,65,1,1.9,NA,FALSE,Temp1,90
Ath,RAYR-A-09,RAYR,A,9,RAYR-A,5,66,1,1.9,NA,FALSE,Temp1,91
Ath,RAYR-A-10,RAYR,A,10,RAYR-A,5,67,0,0.02,NA,FALSE,NA,NA
Ath,RAYR-A-11,RAYR,A,11,RAYR-A,5,68,1,2,NA,FALSE,NA,NA
Ath,RAYR-A-12,RAYR,A,12,RAYR-A,5,69,1,2,NA,FALSE,NA,NA
Ath,RAYR-B-01,RAYR,B,1,RAYR-B,5,70,1,0.5,NA,FALSE,NA,NA
Ath,RAYR-B-02,RAYR,B,2,RAYR-B,5,71,1,0.8,NA,FALSE,NA,NA
Ath,RAYR-B-03,RAYR,B,3,RAYR-B,5,72,1,0.7,NA,FALSE,NA,NA
Ath,RAYR-B-04,RAYR,B,4,RAYR-B,5,73,1,0.5,NA,FALSE,NA,NA
Ath,RAYR-B-05,RAYR,B,5,RAYR-B,5,74,1,1.3,NA,FALSE,NA,NA
Ath,RAYR-B-06,RAYR,B,6,RAYR-B,5,75,1,0.7,NA,FALSE,Temp1,92
Ath,RAYR-B-08,RAYR,B,8,RAYR-B,5,76,1,2,NA,FALSE,NA,NA
Ath,RAYR-B-09,RAYR,B,9,RAYR-B,5,77,1,1.4,NA,FALSE,NA,NA
Ath,RAYR-B-10,RAYR,B,10,RAYR-B,5,78,1,0.12,NA,FALSE,Temp1,93
Ath,RAYR-B-11,RAYR,B,11,RAYR-B,5,79,1,1.6,NA,FALSE,NA,NA
Ath,SALE-A-01,SALE,A,1,SALE-A,5,80,1,1.7,NA,FALSE,Temp1,94
Ath,SALE-A-02,SALE,A,2,SALE-A,5,81,1,1.6,NA,FALSE,NA,NA
Ath,SALE-A-03,SALE,A,3,SALE-A,5,82,1,1.6,NA,FALSE,NA,NA
Ath,SALE-A-04,SALE,A,4,SALE-A,5,83,1,2,NA,FALSE,NA,NA
Ath,SALE-A-05,SALE,A,5,SALE-A,5,84,1,1.7,NA,FALSE,Temp1,95
Ath,SALE-A-06,SALE,A,6,SALE-A,5,85,1,2,NA,FALSE,NA,NA
Ath,SALE-A-07,SALE,A,7,SALE-A,5,86,1,1.9,NA,FALSE,NA,NA
Ath,SALE-A-08,SALE,A,8,SALE-A,5,87,1,2,NA,FALSE,NA,NA
Ath,SALE-A-09,SALE,A,9,SALE-A,5,88,1,2,NA,FALSE,NA,NA
Ath,SALE-A-10,SALE,A,10,SALE-A,5,89,1,2,NA,FALSE,NA,NA
Ath,SALV-A-01,SALV,A,1,SALV-A,5,90,1,1.6,NA,FALSE,Temp1,96
Ath,SALV-A-02,SALV,A,2,SALV-A,5,91,1,2,NA,FALSE,NA,NA
Ath,SALV-A-03,SALV,A,3,SALV-A,5,92,1,1.9,NA,FALSE,NA,NA
Ath,SALV-A-05,SALV,A,5,SALV-A,5,93,1,1.5,NA,FALSE,Temp1,97
Ath,SALV-A-07,SALV,A,7,SALV-A,5,94,1,1.8,NA,FALSE,NA,NA
Ath,SALV-A-08,SALV,A,8,SALV-A,5,95,1,2,NA,FALSE,NA,NA
Ath,SALV-A-09,SALV,A,9,SALV-A,5,96,1,2,NA,FALSE,NA,NA
Ath,SALV-A-11,SALV,A,11,SALV-A,5,97,1,1.9,NA,FALSE,NA,NA
Ath,SALV-A-13,SALV,A,13,SALV-A,5,98,1,2,NA,FALSE,NA,NA
Ath,SALV-A-14,SALV,A,14,SALV-A,5,99,1,1.9,NA,FALSE,NA,NA
Ath,SAUB-B-01,SAUB,B,1,SAUB-B,6,1,1,1.6,NA,FALSE,NA,NA
Ath,SAUB-B-02,SAUB,B,2,SAUB-B,6,2,1,2,NA,FALSE,NA,NA
Ath,SAUB-B-03,SAUB,B,3,SAUB-B,6,3,1,1,NA,FALSE,NA,NA
Ath,SAUB-B-04,SAUB,B,4,SAUB-B,6,4,1,2,NA,FALSE,NA,NA
Ath,SAUB-B-05,SAUB,B,5,SAUB-B,6,5,1,2,NA,FALSE,NA,NA
Ath,SAUB-B-06,SAUB,B,6,SAUB-B,6,6,1,1.6,NA,FALSE,NA,NA
Ath,SAUB-B-07,SAUB,B,7,SAUB-B,6,7,1,1,NA,FALSE,NA,NA
Ath,SAUB-B-08,SAUB,B,8,SAUB-B,6,8,1,1.2,NA,FALSE,Temp1,98
Ath,SAUB-B-09,SAUB,B,9,SAUB-B,6,9,1,1.9,NA,FALSE,NA,NA
Ath,SAUB-B-10,SAUB,B,10,SAUB-B,6,10,1,0.9,NA,FALSE,Temp1,99
Ath,SIMO-A-02,SIMO,A,2,SIMO-A,6,12,1,2,NA,FALSE,NA,NA
Ath,SIMO-A-03,SIMO,A,3,SIMO-A,6,13,1,1.7,NA,FALSE,NA,NA
Ath,SIMO-A-04,SIMO,A,4,SIMO-A,6,14,1,2,NA,FALSE,NA,NA
Ath,SIMO-A-05,SIMO,A,5,SIMO-A,6,15,1,2,NA,FALSE,NA,NA
Ath,SIMO-A-06,SIMO,A,6,SIMO-A,6,16,1,1.7,NA,FALSE,Temp1,100
Ath,SIMO-A-07,SIMO,A,7,SIMO-A,6,17,1,1.8,NA,FALSE,NA,NA
Ath,SIMO-A-08,SIMO,A,8,SIMO-A,6,18,1,2,NA,FALSE,NA,NA
Ath,SIMO-A-09,SIMO,A,9,SIMO-A,6,19,1,1.7,NA,FALSE,Temp2,1
Ath,SIMO-A-10,SIMO,A,10,SIMO-A,6,20,1,2,NA,FALSE,NA,NA
Ath,THOM-A-01,THOM,A,1,THOM-A,6,21,1,1.7,NA,FALSE,Temp2,2
Ath,THOM-A-02,THOM,A,2,THOM-A,6,22,1,2,NA,FALSE,NA,NA
Ath,THOM-A-04,THOM,A,4,THOM-A,6,23,1,2,NA,FALSE,NA,NA
Ath,THOM-A-05,THOM,A,5,THOM-A,6,24,1,2,NA,FALSE,NA,NA
Ath,THOM-A-07,THOM,A,7,THOM-A,6,25,1,0.8,NA,FALSE,NA,NA
Ath,THOM-A-08,THOM,A,8,THOM-A,6,26,1,1.4,NA,FALSE,Temp2,3
Ath,THOM-A-09,THOM,A,9,THOM-A,6,27,1,2,NA,FALSE,NA,NA
Ath,THOM-A-10,THOM,A,10,THOM-A,6,28,1,1.9,NA,FALSE,NA,NA
Ath,VICT-B-01,VICT,B,1,VICT-B,6,29,1,1.7,NA,FALSE,NA,NA
Ath,VICT-B-02,VICT,B,2,VICT-B,6,30,1,2,NA,FALSE,NA,NA
Ath,VICT-B-03,VICT,B,3,VICT-B,6,31,1,1.8,NA,FALSE,NA,NA
Ath,VICT-B-04,VICT,B,4,VICT-B,6,32,1,1.5,NA,FALSE,NA,NA
Ath,VICT-B-05,VICT,B,5,VICT-B,6,33,1,0.3,NA,FALSE,Temp2,4
Ath,VICT-B-06,VICT,B,6,VICT-B,6,34,1,1.8,NA,FALSE,NA,NA
Ath,VICT-B-08,VICT,B,8,VICT-B,6,35,1,0.5,NA,FALSE,NA,NA
Ath,VICT-B-09,VICT,B,9,VICT-B,6,36,1,0.5,NA,FALSE,Temp2,5
Ath,VICT-B-10,VICT,B,10,VICT-B,6,37,1,1.9,NA,FALSE,NA,NA
Ath,VIEL-A-01,VIEL,A,1,VIEL-A,6,38,1,1.6,NA,FALSE,Temp2,6
Ath,VIEL-A-02,VIEL,A,2,VIEL-A,6,39,1,0.5,NA,FALSE,NA,NA
Ath,VIEL-A-03,VIEL,A,3,VIEL-A,6,40,1,1,NA,FALSE,Temp2,7
Ath,VIEL-A-04,VIEL,A,4,VIEL-A,6,41,1,0.6,NA,FALSE,NA,NA
Ath,VIEL-A-05,VIEL,A,5,VIEL-A,6,42,1,2,NA,FALSE,NA,NA
Ath,VIEL-A-06,VIEL,A,6,VIEL-A,6,43,1,0.5,NA,FALSE,NA,NA
Ath,VIEL-A-07,VIEL,A,7,VIEL-A,6,44,1,0.6,NA,FALSE,NA,NA
Ath,VIEL-A-08,VIEL,A,8,VIEL-A,6,45,1,1.5,NA,FALSE,NA,NA
Ath,VIEL-A-09,VIEL,A,9,VIEL-A,6,46,1,1.8,NA,FALSE,NA,NA
Ath,VIEL-A-10,VIEL,A,10,VIEL-A,6,47,1,2,NA,FALSE,NA,NA
Ath,VILLA-A-01,VILLA,A,1,VILLA-A,6,48,1,1.8,NA,FALSE,NA,NA
Ath,VILLA-A-02,VILLA,A,2,VILLA-A,6,49,1,1.6,NA,FALSE,Temp2,8
Ath,VILLA-A-03,VILLA,A,3,VILLA-A,6,50,1,1.8,NA,FALSE,NA,NA
Ath,VILLA-A-04,VILLA,A,4,VILLA-A,6,51,1,1.9,NA,FALSE,NA,NA
Ath,VILLA-A-05,VILLA,A,5,VILLA-A,6,52,1,2,NA,FALSE,NA,NA
Ath,VILLA-A-06,VILLA,A,6,VILLA-A,6,53,1,2,NA,FALSE,NA,NA
Ath,VILLA-A-07,VILLA,A,7,VILLA-A,6,54,1,1.7,NA,FALSE,NA,NA
Ath,VILLA-A-08,VILLA,A,8,VILLA-A,6,55,1,1.6,NA,FALSE,NA,NA
Ath,VILLA-A-09,VILLA,A,9,VILLA-A,6,56,1,1.6,NA,FALSE,Temp2,9
Ath,VILLA-A-10,VILLA,A,10,VILLA-A,6,57,1,1.8,NA,FALSE,NA,NA
Ath,VILLE-A-01,VILLE,A,1,VILLE-A,6,58,1,1.7,NA,FALSE,NA,NA
Ath,VILLE-A-02,VILLE,A,2,VILLE-A,6,59,1,1.5,NA,FALSE,NA,NA
